Country code,Country name,Series code,Series name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
HKG,"Hong Kong SAR, China",NY.GDP.MKTP.CD,GDP ($),76887034659.8203,88833354780.5945,104002325280.971,119958117890.383,135542184265.01,144229968760.099,158965769143.744,176312232926.107,166908762265.45,163283016435.707,169121013113.141,166593107869.851,163780952482.717,158572061514.753,165886363636.364,177771729813.132,189931598257.772,207087259792.559,215365875584.322,209283263242.086,224457859239.047
HND,Honduras,NY.GDP.MKTP.CD,GDP ($),3048896180.84276,3068462060.1236,3419474978.86812,3481990761.34498,3432356578.82219,3911053180.39625,4034037162.16216,4663193916.34981,5202215657.31167,5372543554.00697,7105541205.28211,7566501475.58873,7776438040.83046,8233948656.82348,8871111446.50878,9757258851.2592,10917599271.8174,12392440366.1688,13969292165.0345,14317854031.9175,15400341887.5793
HRV,Croatia,NY.GDP.MKTP.CD,GDP ($),24782163174.4461,18156461130.2534,10240621326.3685,10902601513.8856,14578386962.3208,22045607399.2506,23341405840.2341,23501676219.6864,25106400615.7183,23044198487.5935,21492679530.9826,23052044812.5637,26524896398.2367,34143409062.0433,41003558915.6986,44821408830.9352,49855078905.4096,59319467680.8188,69911233237.787,63435948447.1697,60851860676.6097
HTI,Haiti,NY.GDP.MKTP.CD,GDP ($),,3476346281.35777,2111405825.68328,1806285587.04556,2124933516.02791,2695499730.33928,2970865202.66312,3242667331.21432,3757500381.22703,4088703119.65814,3664503845.56892,3507981945.53618,3214632478.63248,2826481071.96147,3660678111.75362,4154243480.64401,4879740567.54908,5971284337.50737,6407707284.45521,6478628512.61795,6709802246.40048
HUN,Hungary,NY.GDP.MKTP.CD,GDP ($),33056134799.4621,33429035926.9419,37254463739.3708,38595683505.4069,41521516338.2112,44656306509.3463,45162689435.2971,45723577830.62,47049233137.1801,48044272335.9396,47885455753.5844,53190345128.496,66502083791.1556,84326267609.8198,102076243243.799,110195442987.236,112790698227.102,137897144101.935,155443541077.615,128764022898.541,130418835184.103
IDN,Indonesia,NY.GDP.MKTP.CD,GDP ($),114426498044.996,128167999846.519,139116270052.446,158006849878.9,176892148243.49,202132032844.159,227369671349.349,215748854646.704,95445548017.3549,140001352527.221,165021047883.451,160446947638.313,195660611033.849,234772458818.096,256836883304.553,285868610016.591,364570525997.054,432105253653.315,510226662255.498,539352374398.46,706558240891.857
IND,India,NY.GDP.MKTP.CD,GDP ($),317466616135.72,267523504823.545,245553170107.802,276037365895.65,323506143586.02,356298991324.313,388343910827.918,410915167039.78,416252442323.143,450476199267.528,460182031503.095,477848859030.569,507189954396.398,599461389810.148,721573248762.032,834035801005.139,951339358745.926,1242426253335.13,1213782569748.83,1380640843779.05,1729010242153.78
IRL,Ireland,NY.GDP.MKTP.CD,GDP ($),47852276158.4743,48319942438.9531,54270256540.8385,50872394991.2961,55414618700.7481,67101825431.8182,74057237196.3206,81180205000.0,88007645411.0127,96292879615.3846,96754681824.2123,104819388536.913,122777745866.742,158022711467.269,185436542613.598,201852365461.623,222473595430.419,259189260141.137,263652850517.45,221778533696.931,203892188349.669
IRN,"Iran, Islamic Rep.",NY.GDP.MKTP.CD,GDP ($),116035029649.097,,,60088309490.6234,67128216022.6715,90829495171.4392,110573439131.013,105298720965.1,102661888397.335,104656040167.701,101286514977.457,115438386681.929,116420833373.676,135409681532.108,163226579221.096,192014940324.054,222880533511.287,286057933325.518,338187289004.755,331014973186.136,
ISL,Iceland,NY.GDP.MKTP.CD,GDP ($),6372905073.10779,6807365897.52239,6976080330.65779,6126456175.15147,6294803496.77744,7018100153.49728,7330965239.09774,7422994705.53972,8291725774.15186,8742600398.42235,8697298234.45609,7922983042.27064,8907207933.08438,10967706061.8702,13233600471.2808,16301846837.0019,16651142958.6634,20428033904.2073,16863767020.3041,12094119523.3747,12593984445.9169
ISR,Israel,NY.GDP.MKTP.CD,GDP ($),52490325648.2309,59170288069.8687,65771216221.0222,65925582472.9926,74669718186.6171,96064819727.2782,105370179506.027,108389866534.253,109886581932.054,110790638717.837,124749221298.408,123059181586.894,113010257925.619,118903844887.025,126842927264.614,134246880570.41,145843619552.045,166989605900.538,202101449275.362,195391755461.18,217332709280.556
ITA,Italy,NY.GDP.MKTP.CD,GDP ($),1133406604072.4,1195264703137.19,1265800120974.08,1020989390919.16,1053924224303.55,1126041431118.51,1259602980298.66,1192322069122.33,1217086529497.04,1200821526741.96,1097344131195.87,1117358481431.77,1218921247882.55,1507171243792.33,1727825472922.22,1777693953638.76,1863380936371.36,2116201719593.01,2296497394246.16,2111157906995.0,2051412153369.54
JAM,Jamaica,NY.GDP.MKTP.CD,GDP ($),4592208211.53699,4106205952.23973,3535452385.984,4891215396.78684,4938132517.80945,5813471981.63996,6527302707.85419,7472532258.01629,8742153397.25675,8830909008.27052,9008629729.41031,9104515930.20984,9676893928.78833,9398942821.36541,10134991341.8244,11151727459.3373,11989334128.5668,12893737820.579,14121426276.6738,12651603067.3311,13994534274.6527
JOR,Jordan,NY.GDP.MKTP.CD,GDP ($),4020267827.00931,4193336133.68857,5310833151.19136,5605775321.54374,6237267189.00443,6727454310.64623,6928490840.94834,7248048122.68007,7914118276.94914,8151541084.4784,8463892909.23297,8980439920.0,9584232160.0,10197756160.0,11411390546.8544,12588665467.813,15645466528.1045,17765381659.8841,22696902203.5919,25092339119.3142,27573536000.0
JPN,Japan,NY.GDP.MKTP.CD,GDP ($),3058038227118.12,3484769502927.47,3796114212803.18,4350012320387.63,4778992405667.67,5264380244015.5,4642544385824.12,4261842006299.65,3857027943100.85,4368734790196.9,4667448302100.39,4095484283985.13,3918335087887.2,4229096852937.24,4605920900612.79,4552200185087.74,4362589532154.19,4377943849041.22,4879861453767.94,5032982758381.15,5497812568085.79
KAZ,Kazakhstan,NY.GDP.MKTP.CD,GDP ($),26932728898.8146,24881135586.399,24906939560.1098,23409027475.6879,21250839258.0901,20374307047.115,21035357832.8019,22165932062.966,22135245413.2312,16870817134.7767,18291990619.137,22152689129.5583,24636598581.0204,30833692831.3955,43151647002.6096,57123671733.8952,81003864915.5147,104853480212.158,133441571813.622,115306081355.932,142986931559.839
KEN,Kenya,NY.GDP.MKTP.CD,GDP ($),8590574252.40298,8152105054.25449,8220718082.65439,5751786609.50323,7148143144.00729,9046331923.21178,12045836991.7091,13115729422.0063,14093228424.7143,12896050251.685,12691278914.2408,12986519857.4338,13149263398.5268,14903634448.2486,16096109637.4889,18737922545.4642,22502239913.4547,27173670133.7296,30031427402.5555,29375775193.7984,31408632915.3409
KGZ,Kyrgyz Republic,NY.GDP.MKTP.CD,GDP ($),2674000000.0,2570833333.33333,2316562400.0,2028295454.54545,1681006993.00699,1661018518.51852,1827570586.16784,1767864035.71943,1645963749.83146,1249062025.13805,1369691955.02213,1525113501.11034,1605640633.42189,1919012780.97086,2211535311.62834,2459876151.9333,2834168889.42019,3802566170.81543,5139957784.91084,4690031791.61112,4616156122.18258
KHM,Cambodia,NY.GDP.MKTP.CD,GDP ($),,,,2533727592.02872,2791435218.70776,3441205624.34357,3506695722.70366,3443413331.64013,3120425502.56966,3517242477.23368,3654031716.27649,3979813387.83959,4284028138.3485,4658246906.65795,5337833255.94539,6293046162.11398,7274424518.56763,8639164917.03738,10351829065.6013,10457584204.1112,11343440017.9693
KIR,Kiribati,NY.GDP.MKTP.CD,GDP ($),28413863.0864101,47797290.4757049,49724297.1197098,48613513.7763685,56200396.1471319,57610362.1739344,67866700.0104005,69151989.7588136,67096993.6867809,70595807.3520377,68239320.7049774,63810762.051791,74173806.5131346,93517283.9482803,102405530.24037,108938510.695477,109671822.176227,127854317.320575,132506609.311134,128004027.814427,151175993.979672
KNA,St. Kitts and Nevis,NY.GDP.MKTP.CD,GDP ($),159200364.595828,164574444.500918,181815558.270503,198341104.645318,221740748.67651,230740736.665712,245555551.218888,275089909.076895,287324365.949587,305008729.111103,326203986.926533,342746455.582882,351318063.993596,362654126.531812,399585548.49862,438718510.77047,487137028.433887,513233324.269306,570140740.740741,526214814.814815,526007407.407407
KOR,"Korea, Rep.",NY.GDP.MKTP.CD,GDP ($),263776986549.113,308185041249.063,329885864343.816,362135746944.573,423434190055.386,517118129837.8,557643607433.65,516282942110.187,345432412375.842,445399303511.045,533384027728.655,504585783003.741,575928909990.488,643762388701.001,721975255823.7,844863004335.43,951773478984.908,1049235951186.97,931402204981.625,834060441840.978,1014483158313.58
KWT,Kuwait,NY.GDP.MKTP.CD,GDP ($),18427778571.0531,11009955543.0012,19858555904.6717,23941392354.5305,24848484744.5284,27191687674.0737,31492937200.8801,30350433059.9669,25946185993.5521,30120888963.6806,37718011468.5749,34890773740.2178,38138801497.2458,47875837662.1539,59440511981.7576,80797945205.4795,101561153806.389,114721830985.916,148782683750.763,109462798286.125,
LAC,Latin America & Caribbean,NY.GDP.MKTP.CD,GDP ($),1116506863041.84,1186365282009.18,1287104793353.4,1403144043811.69,1612153078012.28,1770556566105.52,1911377105644.59,2084674901362.97,2084408155965.57,1851581310713.15,2054022015046.62,1991947931992.53,1776571526165.21,1905712531061.35,2200167440178.78,2669107191215.72,3141727359667.6,3709862112138.45,4321484146174.31,4016454921351.77,4969416111290.46
LAO,Lao PDR,NY.GDP.MKTP.CD,GDP ($),865559856.19781,1028087947.26262,1127806917.73818,1327748654.64293,1543606381.86909,1763536299.22391,1873671510.57399,1747011884.41192,1280177847.19482,1454430642.01692,1735155219.36735,1768619058.34647,1829660932.6837,2148830163.56029,2507094677.57477,2738209638.90688,3497318141.94996,4262812788.85456,5497625802.65092,6095274080.06937,7492313581.3246
LBN,Lebanon,NY.GDP.MKTP.CD,GDP ($),2838485397.88652,4451497337.41987,5545921820.95553,7535259914.42768,9599127189.45125,11718795352.0579,13690217120.5605,15751867489.4446,17247179483.2157,17391056436.8069,17260364842.4544,17649751243.7811,19152238805.9702,20082918739.6352,21801658374.7927,21838805970.1493,22437147595.3566,25056716417.9104,30079601990.0498,34924709784.4119,39154916945.8102
LBR,Liberia,NY.GDP.MKTP.CD,GDP ($),384400000.0,348000000.0,223500000.0,160400000.0,132200000.0,134800000.0,159400000.0,295900000.0,359600012.473438,441800017.769505,560900012.217721,543000031.66642,559300023.581935,410200003.557455,459999996.155617,530200009.335623,611859674.737483,734933279.196919,842507277.559803,879464612.590976,986201593.736894
LBY,Libya,NY.GDP.MKTP.CD,GDP ($),28904898117.7385,31992732972.3568,33887047909.2746,30660051910.5037,28610549763.4685,25541379186.6458,27884615384.6154,30700897874.8704,27251534529.5892,30484399895.6472,33896600870.7706,28420321951.542,19842519685.0394,24062500000.0,33384615384.6154,44000000000.0,56484375000.0,71803278688.5246,93167701863.354,62360446570.9729,
LCA,St. Lucia,NY.GDP.MKTP.CD,GDP ($),397192573.726067,431470356.824403,477996270.0768,492029620.940073,517566663.452036,560811083.429052,566370360.367909,604411088.584974,657529594.313535,692507395.177286,707525925.49654,687048136.01444,705003691.252889,738214801.777471,799237022.922002,858055540.401748,930935634.941596,957841412.224623,986073137.020437,954222222.222222,931955555.555555
LIC,Low income,NY.GDP.MKTP.CD,GDP ($),144164613931.337,145353810597.967,138116415677.254,131604888473.829,121968668543.801,139655040291.761,156105724309.738,162782710492.225,166349955979.872,165223166305.412,164799150333.392,165890328851.336,174503007315.215,192047334230.675,215504106025.568,238035761504.588,260313951197.357,305657367649.827,363879925992.954,383919622961.061,413912655892.408
LIE,Liechtenstein,NY.GDP.MKTP.CD,GDP ($),1421508901.19317,1484160640.17108,1631176617.19198,1673085622.79346,1948128895.93238,2428524749.69396,2504013003.9401,2298390584.38482,2479698578.66241,2664105901.18863,2483890593.70545,2491800558.77674,2688617884.8748,3070803431.476,3454374260.73671,3658356377.80983,3988775843.87205,4602346923.40322,4929414914.73469,4826167676.3641,
LKA,Sri Lanka,NY.GDP.MKTP.CD,GDP ($),8032551173.24014,9000362581.58086,9703011635.86585,10338679635.7616,11717604208.8223,13029697560.9756,13897738375.2488,15091930835.7349,15794972847.1683,15656342015.855,16330810303.9158,15746224409.7999,17102623876.2283,18881765437.2151,20662525941.2986,24405791044.7761,28267410542.5164,32351184234.3157,40715249699.9908,42067965895.2497,49551751282.5049
LMC,Lower middle income,NY.GDP.MKTP.CD,GDP ($),870763216745.432,842407065317.943,838803069092.612,883574133689.847,956503698479.607,1067253833338.28,1166530715575.53,1204069713450.25,1080779207633.75,1180124362473.76,1258729037432.26,1267314858431.16,1359158737444.35,1560739493526.68,1815188216738.28,2103820248332.88,2514315550326.64,3108759090603.4,3498553541378.37,3576031562132.91,4312019582699.49
LMY,Low & middle income,NY.GDP.MKTP.CD,GDP ($),3693707404160.16,3741934815324.36,3865135450958.55,4054687032984.83,4390109050531.58,4971360127494.95,5411919841782.33,5722933060473.53,5533696416632.54,5381619603849.91,5872118387398.09,5925201666212.22,6044521106045.86,6904325231118.77,8217792384906.66,9761879070051.5,11602170756313.8,14351004126640.7,17177332076748.2,16687150869889.5,19997433579595.7
LSO,Lesotho,NY.GDP.MKTP.CD,GDP ($),540781148.185954,599015735.04381,708187243.686443,705874860.408762,738211154.692494,814280442.525118,796081272.538571,837654100.18403,800117786.220475,783167363.670552,745832990.092211,686484199.485922,638601203.290921,947163200.751594,1234520116.54904,1354859672.28839,1414900686.70162,1581173531.66605,1600614922.77151,1720263875.2847,2132495560.71575
LTU,Lithuania,NY.GDP.MKTP.CD,GDP ($),10506695073.8054,10287023246.234,8562311026.88874,7424597884.34971,6958636949.80629,7904895790.98773,8426600000.0,10128700000.0,11254050000.0,10971375000.0,11434200000.0,12159225000.0,14163949141.8999,18608709856.5781,22551543054.4565,25962254180.8029,30088510798.0993,39103973050.6292,47252926428.6698,36846183172.3027,36306384146.1075
LUX,Luxembourg,NY.GDP.MKTP.CD,GDP ($),12670503211.0092,13716986284.7017,15387195181.9322,15790566791.0448,17551791415.4811,20676382047.0717,20581889250.8143,18516801984.664,19353856412.5361,21187726401.0228,20269578035.7472,20198926174.4966,22578863165.8197,29158352144.4695,34091250550.9924,37659180221.8574,42552321358.4548,51312004029.3552,58071556743.6921,52890560858.4094,55095629139.0728
LVA,Latvia,NY.GDP.MKTP.CD,GDP ($),7447002856.7553,6756418263.69451,4848056772.31365,4467987271.30202,5060854731.05477,5235719778.6716,5585292782.56922,6133234179.75373,6616957681.24198,7288524472.50101,7833068425.39159,8313047743.57121,9314784080.02692,11186452600.7262,13761569544.9926,16041840426.2666,19935046397.2163,28765687041.6504,33669367720.4659,25875781250.0,24009680459.9868
MAC,"Macao SAR, China",NY.GDP.MKTP.CD,GDP ($),2990177409.30059,3464968016.79118,4581209813.98091,5280251270.78757,5868533723.60338,6567039082.30628,6398039390.43985,6513395734.32974,6186444076.80353,5916989914.66253,6101795437.27183,6187141345.61524,6823847934.87191,7924786814.94041,10250791553.4392,11507945225.9989,14211125553.0282,18598613720.9273,21564640135.8585,21736141478.5021,
MAR,Morocco,NY.GDP.MKTP.CD,GDP ($),25820725667.7109,27836559831.3913,28450632466.6198,26801064630.6054,30351265891.5571,32986182669.7892,36638763638.8669,33414747559.5675,40021694630.8991,39734023742.7921,37020609824.9576,37724674865.0801,40416114690.137,49822651701.729,56948015336.0397,59523857868.0203,65637107776.2619,75226318359.375,88882967741.9355,91374705225.2699,91196031840.3232
MCO,Monaco,NY.GDP.MKTP.CD,GDP ($),2481316053.85316,2480497547.84881,2737066955.91266,2574439973.17387,2720297738.93904,3130270918.79061,3137848783.08404,2840182191.77105,2934578788.86478,2906009307.6651,2647883820.18625,2671401082.76436,2905973022.1746,3588988600.70294,4110348444.49411,4280072625.97622,4663488363.0977,5974371695.95045,6581080163.11355,6108770905.81155,
MDA,Moldova,NY.GDP.MKTP.CD,GDP ($),3592856080.02915,3094567110.11286,2319243406.66602,2371812923.88379,1702314352.74439,1752995313.76689,1695130483.83918,1930071445.21194,1639497206.70391,1170785047.79461,1288420222.94787,1480656884.38462,1661818168.4226,1980901553.51226,2598231467.43671,2988172424.46608,3408454197.89191,4402495921.29332,6054806100.84681,5439439763.80788,5808796184.00841
MDG,Madagascar,NY.GDP.MKTP.CD,GDP ($),3081403411.63561,2653082107.00178,3024385657.38796,3370770572.2471,2977008504.17118,3159853282.93262,3994890762.5828,3545686958.20756,3738620505.53069,3717416630.39338,3877575177.25968,4529469041.23602,4397127092.24032,5473940630.40935,4363835956.18724,5038577100.25141,5515222624.3942,7342683288.40013,9394736595.64505,8487968571.88134,8720543553.67353
MDV,Maldives,NY.GDP.MKTP.CD,GDP ($),215089005.235602,244468292.682927,284853358.561968,322326642.335766,355884383.08887,398988954.970263,450382327.952421,508223603.228547,540096400.169924,589239757.009346,624337143.585387,625066369.281046,640703125.0,692421875.0,776484375.0,749765625.0,915390625.0,1054375000.0,1260234375.0,1318671875.0,1479781250.0
